date,unix time 2020,ap wifi name,rssi,filed1,filed2
25.07.2020 12:32:22,17843542,apzuzu6_EXT3,-57,4,4
25.07.2020 12:32:22,17843542,apzuzu6_EXT,-73,3,4
25.07.2020 12:32:22,17843542,apzuzu6,-75,3,4
25.07.2020 12:32:22,17843542,UPC Wi-Free,-87,5,11
25.07.2020 12:32:22,17843542,UPCC81FA2A,-87,4,1
25.07.2020 12:32:22,17843542,UPCF2C6A3A,-87,4,11
25.07.2020 12:32:22,17843542,UPC Wi-Free,-90,5,6
25.07.2020 12:32:22,17843542,RCProductions-EXT,-91,4,13
25.07.2020 12:32:22,17843542,UPC Wi-Free,-92,5,1
25.07.2020 12:32:22,17843542,RCProductions-EXT pour Ariane,-93,4,13
25.07.2020 12:32:22,17843542,UPC17E648D,-93,4,11
25.07.2020 12:32:30,17843550,apzuzu6_EXT2,-41,3,4
25.07.2020 12:32:30,17843550,apzuzu6_EXT3,-57,4,4
25.07.2020 12:32:30,17843550,apzuzu6_EXT,-70,3,4
25.07.2020 12:32:30,17843550,apzuzu6,-71,3,4
25.07.2020 12:32:30,17843550,UPC Wi-Free,-87,5,11
25.07.2020 12:32:30,17843550,UPC72E5C4E_EXT,-87,4,6
25.07.2020 12:32:30,17843550,UPCF2C6A3A,-87,4,11
25.07.2020 12:32:30,17843550,UPC Wi-Free,-88,5,1
25.07.2020 12:32:30,17843550,UPC578B7A3,-90,4,1
25.07.2020 12:32:30,17843550,UPCC81FA2A,-90,4,1
25.07.2020 12:32:30,17843550,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:32:30,17843550,UPC Wi-Free,-91,5,11
25.07.2020 12:32:30,17843550,UPC Wi-Free,-91,5,1
25.07.2020 12:32:30,17843550,UPC Wi-Free,-92,5,6
25.07.2020 12:32:30,17843550,UPC17E648D,-92,4,11
25.07.2020 12:32:30,17843550,RCProductions-EXT pour Yasmine,-93,4,13
25.07.2020 12:32:30,17843550,dym-55538,-94,3,6
25.07.2020 12:32:30,17843550,RCProductions-EXT,-94,4,13
25.07.2020 12:32:38,17843558,apzuzu6_EXT2,-41,3,4
25.07.2020 12:32:38,17843558,apzuzu6_EXT3,-57,4,4
25.07.2020 12:32:38,17843558,apzuzu6,-70,3,4
25.07.2020 12:32:38,17843558,apzuzu6_EXT,-71,3,4
25.07.2020 12:32:38,17843558,UPC Wi-Free,-85,5,1
25.07.2020 12:32:38,17843558,UPC Wi-Free,-87,5,11
25.07.2020 12:32:38,17843558,UPC578B7A3,-87,4,1
25.07.2020 12:32:38,17843558,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:32:38,17843558,UPCF2C6A3A,-89,4,11
25.07.2020 12:32:38,17843558,RCProductions-EXT,-90,4,13
25.07.2020 12:32:38,17843558,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:32:38,17843558,UPC17E648D,-91,4,11
25.07.2020 12:32:38,17843558,UPCC81FA2A,-91,4,1
25.07.2020 12:32:38,17843558,UPC Wi-Free,-93,5,11
25.07.2020 12:32:46,17843566,apzuzu6_EXT2,-42,3,4
25.07.2020 12:32:46,17843566,apzuzu6_EXT3,-57,4,4
25.07.2020 12:32:46,17843566,apzuzu6_EXT,-70,3,4
25.07.2020 12:32:46,17843566,apzuzu6,-77,3,4
25.07.2020 12:32:46,17843566,UPC578B7A3,-87,4,1
25.07.2020 12:32:46,17843566,UPC Wi-Free,-89,5,11
25.07.2020 12:32:46,17843566,UPC Wi-Free,-90,5,11
25.07.2020 12:32:46,17843566,UPC17E648D,-90,4,11
25.07.2020 12:32:46,17843566,UPCF2C6A3A,-90,4,11
25.07.2020 12:32:46,17843566,RCProductions-EXT,-91,4,13
25.07.2020 12:32:46,17843566,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:32:46,17843566,dym-55538,-93,3,6
25.07.2020 12:32:54,17843574,apzuzu6_EXT2,-47,3,4
25.07.2020 12:32:54,17843574,apzuzu6_EXT3,-58,4,4
25.07.2020 12:32:54,17843574,apzuzu6_EXT,-70,3,4
25.07.2020 12:32:54,17843574,apzuzu6,-74,3,4
25.07.2020 12:32:54,17843574,UPCF2C6A3A,-86,4,11
25.07.2020 12:32:54,17843574,UPC Wi-Free,-88,5,11
25.07.2020 12:32:54,17843574,UPC Wi-Free,-90,5,1
25.07.2020 12:32:54,17843574,UPC578B7A3,-90,4,1
25.07.2020 12:32:54,17843574,UPCC81FA2A,-90,4,1
25.07.2020 12:32:54,17843574,mhj-86336,-91,3,1
25.07.2020 12:32:54,17843574,RCProductions-EXT,-91,4,13
25.07.2020 12:32:54,17843574,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:32:54,17843574,RCProductions-EXT pour Ariane,-93,4,13
25.07.2020 12:32:54,17843574,UPC Wi-Free,-93,5,11
25.07.2020 12:32:54,17843574,UPC17E648D,-94,4,11
25.07.2020 12:33:02,17843582,apzuzu6_EXT2,-51,3,4
25.07.2020 12:33:02,17843582,apzuzu6_EXT3,-60,4,4
25.07.2020 12:33:02,17843582,apzuzu6,-73,3,4
25.07.2020 12:33:02,17843582,apzuzu6_EXT,-73,3,4
25.07.2020 12:33:02,17843582,UPC Wi-Free,-88,5,11
25.07.2020 12:33:02,17843582,UPC578B7A3,-89,4,1
25.07.2020 12:33:02,17843582,UPCF2C6A3A,-89,4,11
25.07.2020 12:33:02,17843582,UPC17E648D,-92,4,11
25.07.2020 12:33:02,17843582,dym-55538,-93,3,6
25.07.2020 12:33:02,17843582,UPC Wi-Free,-94,5,11
25.07.2020 12:33:10,17843590,apzuzu6_EXT2,-54,3,4
25.07.2020 12:33:10,17843590,apzuzu6_EXT3,-57,4,4
25.07.2020 12:33:10,17843590,apzuzu6_EXT,-66,3,4
25.07.2020 12:33:10,17843590,apzuzu6,-71,3,4
25.07.2020 12:33:10,17843590,UPC Wi-Free,-88,5,11
25.07.2020 12:33:10,17843590,UPCF2C6A3A,-88,4,11
25.07.2020 12:33:10,17843590,RCProductions-EXT pour Ariane,-89,4,13
25.07.2020 12:33:10,17843590,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:33:10,17843590,UPC Wi-Free,-91,5,11
25.07.2020 12:33:10,17843590,UPCC81FA2A,-91,4,1
25.07.2020 12:33:10,17843590,RCProductions-EXT,-92,4,13
25.07.2020 12:33:10,17843590,UPC17E648D,-92,4,11
25.07.2020 12:33:10,17843590,UPC578B7A3,-92,4,1
25.07.2020 12:33:10,17843590,UPC Wi-Free,-94,5,1
25.07.2020 12:33:18,17843598,apzuzu6_EXT2,-37,3,4
25.07.2020 12:33:18,17843598,apzuzu6_EXT3,-58,4,4
25.07.2020 12:33:18,17843598,apzuzu6_EXT,-68,3,4
25.07.2020 12:33:18,17843598,apzuzu6,-70,3,4
25.07.2020 12:33:18,17843598,UPC Wi-Free,-89,5,1
25.07.2020 12:33:18,17843598,UPCC81FA2A,-89,4,1
25.07.2020 12:33:18,17843598,UPCF2C6A3A,-89,4,11
25.07.2020 12:33:18,17843598,NodeMCU_energy_3,-90,4,4
25.07.2020 12:33:18,17843598,RCProductions-EXT pour Yasmine,-90,4,13
25.07.2020 12:33:18,17843598,RCProductions-EXT,-91,4,13
25.07.2020 12:33:18,17843598,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:33:18,17843598,UPC Wi-Free,-91,5,11
25.07.2020 12:33:18,17843598,UPC578B7A3,-91,4,1
25.07.2020 12:33:18,17843598,UPC17E648D,-94,4,11
25.07.2020 12:33:26,17843606,apzuzu6_EXT2,-49,3,4
25.07.2020 12:33:26,17843606,apzuzu6_EXT3,-56,4,4
25.07.2020 12:33:26,17843606,apzuzu6_EXT,-68,3,4
25.07.2020 12:33:26,17843606,apzuzu6,-69,3,4
25.07.2020 12:33:26,17843606,UPC Wi-Free,-89,5,11
25.07.2020 12:33:26,17843606,NodeMCU_energy_3,-90,4,4
25.07.2020 12:33:26,17843606,UPCF2C6A3A,-90,4,11
25.07.2020 12:33:26,17843606,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:33:26,17843606,UPC Wi-Free,-91,5,1
25.07.2020 12:33:26,17843606,mhj-86336,-92,3,1
25.07.2020 12:33:26,17843606,UPCC81FA2A,-92,4,1
25.07.2020 12:33:26,17843606,RCProductions-EXT pour Yasmine,-93,4,13
25.07.2020 12:33:26,17843606,UPC Wi-Free,-93,5,11
25.07.2020 12:33:26,17843606,UPC17E648D,-93,4,11
25.07.2020 12:33:34,17843614,apzuzu6_EXT2,-48,3,4
25.07.2020 12:33:34,17843614,apzuzu6_EXT3,-58,4,4
25.07.2020 12:33:34,17843614,apzuzu6_EXT,-68,3,4
25.07.2020 12:33:34,17843614,apzuzu6,-71,3,4
25.07.2020 12:33:34,17843614,UPC Wi-Free,-88,5,11
25.07.2020 12:33:34,17843614,UPCF2C6A3A,-88,4,11
25.07.2020 12:33:34,17843614,RCProductions-EXT pour Ariane,-89,4,13
25.07.2020 12:33:34,17843614,NodeMCU_energy_3,-90,4,4
25.07.2020 12:33:34,17843614,RCProductions-EXT pour Yasmine,-90,4,13
25.07.2020 12:33:34,17843614,UPC578B7A3,-90,4,1
25.07.2020 12:33:34,17843614,RCProductions-EXT,-91,4,13
25.07.2020 12:33:34,17843614,UPCC81FA2A,-92,4,1
25.07.2020 12:33:34,17843614,UPC Wi-Free,-93,5,1
25.07.2020 12:33:34,17843614,mhj-86336,-95,3,1
25.07.2020 12:33:42,17843622,apzuzu6_EXT2,-48,3,4
25.07.2020 12:33:42,17843622,apzuzu6_EXT3,-56,4,4
25.07.2020 12:33:42,17843622,apzuzu6_EXT,-72,3,4
25.07.2020 12:33:42,17843622,apzuzu6,-77,3,4
25.07.2020 12:33:42,17843622,UPCF2C6A3A,-87,4,11
25.07.2020 12:33:42,17843622,UPC578B7A3,-89,4,1
25.07.2020 12:33:42,17843622,UPCC81FA2A,-89,4,1
25.07.2020 12:33:42,17843622,NodeMCU_energy_3,-90,4,4
25.07.2020 12:33:42,17843622,RCProductions-EXT pour Ariane,-90,4,13
25.07.2020 12:33:42,17843622,RCProductions-EXT pour Yasmine,-90,4,13
25.07.2020 12:33:42,17843622,UPC Wi-Free,-90,5,11
25.07.2020 12:33:42,17843622,mhj-86336,-91,3,1
25.07.2020 12:33:42,17843622,UPC Wi-Free,-92,5,1
25.07.2020 12:33:42,17843622,UPC17E648D,-98,4,11
25.07.2020 12:33:50,17843630,apzuzu6_EXT2,-46,3,4
25.07.2020 12:33:50,17843630,apzuzu6_EXT3,-54,4,4
25.07.2020 12:33:50,17843630,apzuzu6_EXT,-61,3,4
25.07.2020 12:33:50,17843630,apzuzu6,-72,3,4
25.07.2020 12:33:50,17843630,RCProductions-EXT,-85,4,13
25.07.2020 12:33:50,17843630,RCProductions-EXT pour Ariane,-85,4,13
25.07.2020 12:33:50,17843630,RCProductions-EXT pour Yasmine,-85,4,13
25.07.2020 12:33:50,17843630,UPC578B7A3,-86,4,1
25.07.2020 12:33:50,17843630,tji-59218,-89,4,1
25.07.2020 12:33:50,17843630,UPC Wi-Free,-90,5,11
25.07.2020 12:33:50,17843630,UPC Wi-Free,-93,5,1
25.07.2020 12:33:58,17843638,apzuzu6_EXT2,-48,3,4
25.07.2020 12:33:58,17843638,apzuzu6,-52,3,4
25.07.2020 12:33:58,17843638,apzuzu6_EXT,-52,3,4
25.07.2020 12:33:58,17843638,apzuzu6_EXT3,-60,4,4
25.07.2020 12:33:58,17843638,RCProductions-EXT,-87,4,13
25.07.2020 12:33:58,17843638,UPC578B7A3,-87,4,1
25.07.2020 12:33:58,17843638,RCProductions-EXT pour Ariane,-89,4,13
25.07.2020 12:33:58,17843638,UPC2203812,-90,4,1
25.07.2020 12:33:58,17843638,UPCF2C6A3A,-90,4,11
25.07.2020 12:33:58,17843638,UPC Wi-Free,-91,5,11
25.07.2020 12:34:06,17843646,apzuzu6_EXT2,-53,3,4
25.07.2020 12:34:06,17843646,apzuzu6,-57,3,4
25.07.2020 12:34:06,17843646,apzuzu6_EXT,-57,3,4
25.07.2020 12:34:06,17843646,apzuzu6_EXT3,-71,4,4
25.07.2020 12:34:06,17843646,UPC72E5C4E_EXT,-86,4,6
25.07.2020 12:34:06,17843646,UPC2203812,-92,4,1
25.07.2020 12:34:06,17843646,UPC578B7A3,-92,4,1
25.07.2020 12:34:06,17843646,UPC Wi-Free,-95,5,11
25.07.2020 12:34:06,17843646,GafferNetwork,-96,3,11
25.07.2020 12:34:14,17843654,apzuzu6_EXT,-36,3,4
25.07.2020 12:34:14,17843654,apzuzu6,-68,3,4
25.07.2020 12:34:14,17843654,apzuzu6_EXT2,-68,3,4
25.07.2020 12:34:14,17843654,apzuzu6_EXT3,-72,4,4
25.07.2020 12:34:14,17843654,UPC Wi-Free,-79,5,6
25.07.2020 12:34:14,17843654,UPC69AA7F9,-80,4,6
25.07.2020 12:34:14,17843654,RCProductions-EXT,-81,4,13
25.07.2020 12:34:14,17843654,RCProductions-EXT pour Yasmine,-81,4,13
25.07.2020 12:34:14,17843654,RCProductions-EXT pour Ariane,-82,4,13
25.07.2020 12:34:14,17843654,UPC Wi-Free,-82,5,1
25.07.2020 12:34:14,17843654,Wifi-Piermaria,-82,4,1
25.07.2020 12:34:14,17843654,TvT_0004656,-85,3,2
25.07.2020 12:34:14,17843654,HUAWEI-3D54,-89,3,3
25.07.2020 12:34:14,17843654,UPCC81FA2A,-89,4,1
25.07.2020 12:34:14,17843654,UPC Wi-Free,-90,5,1
25.07.2020 12:34:14,17843654,UPCA8BF168,-90,4,6
25.07.2020 12:34:14,17843654,UPC2069882,-91,4,1
25.07.2020 12:34:14,17843654,UPC2203812,-91,4,1
25.07.2020 12:34:14,17843654,NETGEAR85,-94,3,1
25.07.2020 12:34:22,17843662,apzuzu6_EXT,-32,3,4
25.07.2020 12:34:22,17843662,apzuzu6_EXT2,-69,3,4
25.07.2020 12:34:22,17843662,apzuzu6,-70,3,4
25.07.2020 12:34:22,17843662,UPC Wi-Free,-73,5,6
25.07.2020 12:34:22,17843662,UPC69AA7F9,-73,4,6
25.07.2020 12:34:22,17843662,RCProductions-EXT,-77,4,13
25.07.2020 12:34:22,17843662,RCProductions-EXT pour Ariane,-77,4,13
25.07.2020 12:34:22,17843662,UPC Wi-Free,-77,5,1
25.07.2020 12:34:22,17843662,RCProductions-EXT pour Yasmine,-79,4,13
25.07.2020 12:34:22,17843662,UPC Wi-Free,-80,5,6
25.07.2020 12:34:22,17843662,Wifi-Piermaria,-81,4,1
25.07.2020 12:34:22,17843662,DIRECT-dt-BRAVIA,-82,3,11
25.07.2020 12:34:22,17843662,MonWifiEtPasLeTien,-82,3,11
25.07.2020 12:34:22,17843662,UPCB299242,-82,4,11
25.07.2020 12:34:22,17843662,UPC Wi-Free,-84,5,11
25.07.2020 12:34:22,17843662,UPCF5B5FC5,-84,4,6
25.07.2020 12:34:22,17843662,vcr-99345,-84,3,11
25.07.2020 12:34:22,17843662,UPC Wi-Free,-86,5,11
25.07.2020 12:34:22,17843662,UPC Wi-Free,-86,5,6
25.07.2020 12:34:22,17843662,UPC5F9AF36,-86,4,11
25.07.2020 12:34:22,17843662,HUAWEI-8E93,-88,3,2
25.07.2020 12:34:22,17843662,UPC2203812,-89,4,1
25.07.2020 12:34:22,17843662,UPC Wi-Free,-90,5,6
25.07.2020 12:34:22,17843662,Vaness,-90,3,1
25.07.2020 12:34:22,17843662,apzuzu6_EXT3,-92,4,4
25.07.2020 12:34:22,17843662,devolo-c15,-92,3,5
25.07.2020 12:34:22,17843662,Real Madrid,-92,3,6
25.07.2020 12:34:22,17843662,UPC Wi-Free,-92,5,1
25.07.2020 12:34:22,17843662,UPC29E3417,-93,4,1
25.07.2020 12:34:22,17843662,UPC Wi-Free,-94,5,1
25.07.2020 12:34:30,17843670,apzuzu6_EXT,-50,3,4
25.07.2020 12:34:30,17843670,apzuzu6_EXT2,-77,3,4
25.07.2020 12:34:30,17843670,apzuzu6,-78,3,4
25.07.2020 12:34:30,17843670,UPCA8BF168,-79,4,6
25.07.2020 12:34:30,17843670,RCProductions-EXT,-80,4,13
25.07.2020 12:34:30,17843670,RCProductions-EXT pour Yasmine,-80,4,13
25.07.2020 12:34:30,17843670,RCProductions-EXT pour Ariane,-82,4,13
25.07.2020 12:34:30,17843670,UPC Wi-Free,-85,5,11
25.07.2020 12:34:30,17843670,UPC Wi-Free,-85,5,6
25.07.2020 12:34:30,17843670,UPC46DF3EF,-85,4,6
25.07.2020 12:34:30,17843670,TvT_0004656,-86,3,2
25.07.2020 12:34:30,17843670,vcr-99345,-86,3,11
25.07.2020 12:34:30,17843670,apzuzu6_EXT3,-89,4,4
25.07.2020 12:34:30,17843670,Sunrise 4G WiFi Tower,-91,3,8
25.07.2020 12:34:30,17843670,UPC2203812,-92,4,1
25.07.2020 12:34:30,17843670,UPC578B7A3,-96,4,1
25.07.2020 12:34:38,17843678,apzuzu6_EXT,-50,3,4
25.07.2020 12:34:38,17843678,UPC Wi-Free,-78,5,6
25.07.2020 12:34:38,17843678,UPCA8BF168,-78,4,6
25.07.2020 12:34:38,17843678,apzuzu6,-79,3,4
25.07.2020 12:34:38,17843678,apzuzu6_EXT2,-81,3,4
25.07.2020 12:34:38,17843678,RCProductions-EXT,-81,4,13
25.07.2020 12:34:38,17843678,RCProductions-EXT pour Ariane,-83,4,13
25.07.2020 12:34:38,17843678,RCProductions-EXT pour Yasmine,-84,4,13
25.07.2020 12:34:38,17843678,vcr-99345,-85,3,11
25.07.2020 12:34:38,17843678,UPC Wi-Free,-86,5,1
25.07.2020 12:34:38,17843678,UPC46DF3EF,-87,4,6
25.07.2020 12:34:38,17843678,UPC Wi-Free,-88,5,1
25.07.2020 12:34:38,17843678,UPC Wi-Free,-88,5,6
25.07.2020 12:34:38,17843678,Wifi-Piermaria,-88,4,1
25.07.2020 12:34:38,17843678,HUAWEI-8E93,-89,3,2
25.07.2020 12:34:38,17843678,UPC2203812,-89,4,1
25.07.2020 12:34:38,17843678,TvT_0004656,-90,3,2
25.07.2020 12:34:38,17843678,UPC Wi-Free,-90,5,6
25.07.2020 12:34:38,17843678,apzuzu6_EXT3,-91,4,4
25.07.2020 12:34:38,17843678,GafferNetwork,-92,3,11
25.07.2020 12:34:46,17843686,apzuzu6_EXT,-49,3,4
25.07.2020 12:34:46,17843686,UPC Wi-Free,-79,5,6
25.07.2020 12:34:46,17843686,UPCA8BF168,-79,4,6
25.07.2020 12:34:46,17843686,apzuzu6,-80,3,4
25.07.2020 12:34:46,17843686,apzuzu6_EXT2,-82,3,4
25.07.2020 12:34:46,17843686,UPC Wi-Free,-83,5,11
25.07.2020 12:34:46,17843686,HUAWEI-8E93,-87,3,2
25.07.2020 12:34:46,17843686,TvT_0004656,-88,3,2
25.07.2020 12:34:46,17843686,UPC2203812,-88,4,1
25.07.2020 12:34:46,17843686,UPC Wi-Free,-89,5,6
25.07.2020 12:34:46,17843686,UPC46DF3EF,-90,4,6
25.07.2020 12:34:46,17843686,apzuzu6_EXT3,-91,4,4
25.07.2020 12:34:54,17843694,apzuzu6_EXT,-48,3,4
25.07.2020 12:34:54,17843694,apzuzu6_EXT2,-78,3,4
25.07.2020 12:34:54,17843694,apzuzu6,-79,3,4
25.07.2020 12:34:54,17843694,RCProductions-EXT pour Ariane,-80,4,13
25.07.2020 12:34:54,17843694,RCProductions-EXT pour Yasmine,-82,4,13
25.07.2020 12:34:54,17843694,RCProductions-EXT,-83,4,13
25.07.2020 12:34:54,17843694,UPC Wi-Free,-83,5,11
25.07.2020 12:34:54,17843694,UPC Wi-Free,-84,5,6
25.07.2020 12:34:54,17843694,GafferNetwork,-85,3,11
25.07.2020 12:34:54,17843694,UPC46DF3EF,-85,4,6
25.07.2020 12:34:54,17843694,vcr-99345,-86,3,11
25.07.2020 12:34:54,17843694,TvT_0004656,-89,3,2
25.07.2020 12:34:54,17843694,UPC Wi-Free,-90,5,1
25.07.2020 12:34:54,17843694,apzuzu6_EXT3,-91,4,4
25.07.2020 12:34:54,17843694,UPC9B15B32,-91,4,6
25.07.2020 12:34:54,17843694,UPC Wi-Free,-92,5,6
25.07.2020 12:34:54,17843694,Wifi-Piermaria,-94,4,1
25.07.2020 12:34:54,17843694,UPC Wi-Free,-95,5,1
25.07.2020 12:35:02,17843702,apzuzu6_EXT,-49,3,4
25.07.2020 12:35:02,17843702,apzuzu6,-77,3,4
25.07.2020 12:35:02,17843702,apzuzu6_EXT2,-77,3,4
25.07.2020 12:35:02,17843702,RCProductions-EXT,-77,4,13
25.07.2020 12:35:02,17843702,RCProductions-EXT pour Ariane,-77,4,13
25.07.2020 12:35:02,17843702,RCProductions-EXT pour Yasmine,-77,4,13
25.07.2020 12:35:02,17843702,UPC Wi-Free,-78,5,6
25.07.2020 12:35:02,17843702,UPCA8BF168,-78,4,6
25.07.2020 12:35:02,17843702,UPC Wi-Free,-85,5,11
25.07.2020 12:35:02,17843702,UPC9B15B32,-88,4,6
25.07.2020 12:35:02,17843702,UPC Wi-Free,-89,5,6
25.07.2020 12:35:02,17843702,GafferNetwork,-90,3,11
25.07.2020 12:35:02,17843702,apzuzu6_EXT3,-91,4,4
25.07.2020 12:35:02,17843702,Wifi-Piermaria,-92,4,1
25.07.2020 12:35:02,17843702,UPC Wi-Free,-93,5,1
25.07.2020 12:35:10,17843710,apzuzu6_EXT,-48,3,4
25.07.2020 12:35:10,17843710,apzuzu6,-76,3,4
25.07.2020 12:35:10,17843710,RCProductions-EXT,-76,4,13
25.07.2020 12:35:10,17843710,RCProductions-EXT pour Yasmine,-76,4,13
25.07.2020 12:35:10,17843710,apzuzu6_EXT2,-77,3,4
25.07.2020 12:35:10,17843710,RCProductions-EXT pour Ariane,-77,4,13
25.07.2020 12:35:10,17843710,UPC Wi-Free,-78,5,6
25.07.2020 12:35:10,17843710,apzuzu6_EXT3,-90,4,4
25.07.2020 12:35:10,17843710,UPC Wi-Free,-90,5,6
25.07.2020 12:35:10,17843710,UPC9B15B32,-90,4,6
25.07.2020 12:35:10,17843710,UPCCDDC593,-91,4,1
25.07.2020 12:35:10,17843710,Wifi-Piermaria,-91,4,1
25.07.2020 12:35:10,17843710,GafferNetwork,-92,3,11
25.07.2020 12:35:10,17843710,Sunrise 4G WiFi Tower,-94,3,8
25.07.2020 12:35:10,17843710,UPC Wi-Free,-94,5,1
25.07.2020 12:35:10,17843710,UPC Wi-Free,-95,5,1
25.07.2020 12:35:18,17843718,apzuzu6_EXT,-48,3,4
25.07.2020 12:35:18,17843718,RCProductions-EXT pour Ariane,-77,4,13
25.07.2020 12:35:18,17843718,RCProductions-EXT pour Yasmine,-77,4,13
25.07.2020 12:35:18,17843718,UPC Wi-Free,-78,5,6
25.07.2020 12:35:18,17843718,UPCA8BF168,-78,4,6
25.07.2020 12:35:18,17843718,apzuzu6,-80,3,4
25.07.2020 12:35:18,17843718,apzuzu6_EXT2,-83,3,4
25.07.2020 12:35:18,17843718,UPC Wi-Free,-83,5,11
25.07.2020 12:35:18,17843718,vcr-99345,-86,3,11
25.07.2020 12:35:18,17843718,UPC Wi-Free,-88,5,6
25.07.2020 12:35:18,17843718,UPC Wi-Free,-89,5,1
25.07.2020 12:35:18,17843718,TvT_0004656,-90,3,2
25.07.2020 12:35:18,17843718,UPC Wi-Free,-90,5,1
25.07.2020 12:35:18,17843718,apzuzu6_EXT3,-91,4,4
25.07.2020 12:35:18,17843718,UPCCDDC593,-91,4,1
25.07.2020 12:35:18,17843718,UPC Wi-Free,-92,5,1
25.07.2020 12:35:18,17843718,Sunrise 4G WiFi Tower,-93,3,8
25.07.2020 12:35:18,17843718,UPC2203812,-93,4,1
25.07.2020 12:35:19,17843719,RCProductions-EXT,-77,4,13
25.07.2020 12:35:19,17843719,GafferNetwork,-85,3,11
25.07.2020 12:35:19,17843719,UPC5F9AF36,-87,4,11
25.07.2020 12:35:26,17843726,apzuzu6_EXT,-49,3,4
25.07.2020 12:35:26,17843726,RCProductions-EXT pour Ariane,-77,4,13
25.07.2020 12:35:26,17843726,RCProductions-EXT pour Yasmine,-77,4,13
25.07.2020 12:35:26,17843726,UPCA8BF168,-78,4,6
25.07.2020 12:35:26,17843726,apzuzu6,-80,3,4
25.07.2020 12:35:26,17843726,apzuzu6_EXT2,-82,3,4
25.07.2020 12:35:26,17843726,UPC5F9AF36,-84,4,11
25.07.2020 12:35:26,17843726,GafferNetwork,-90,3,11
25.07.2020 12:35:26,17843726,apzuzu6_EXT3,-91,4,4
25.07.2020 12:35:27,17843727,RCProductions-EXT,-76,4,13
25.07.2020 12:35:27,17843727,UPC Wi-Free,-80,5,6
25.07.2020 12:35:27,17843727,vcr-99345,-84,3,11
25.07.2020 12:35:27,17843727,UPC Wi-Free,-85,5,11
25.07.2020 12:35:27,17843727,Sunrise 4G WiFi Tower,-90,3,8
25.07.2020 12:35:27,17843727,UPC Wi-Free,-92,5,6
25.07.2020 12:35:27,17843727,UPCF5B5FC5,-92,4,6
25.07.2020 12:35:27,17843727,UPCCDDC593,-93,4,1
25.07.2020 12:35:27,17843727,UPC Wi-Free,-95,5,1
25.07.2020 12:35:34,17843734,UPCB299242,-88,4,11
25.07.2020 12:35:35,17843735,apzuzu6_EXT,-68,3,4
25.07.2020 12:35:35,17843735,RCProductions-EXT pour Yasmine,-77,4,13
25.07.2020 12:35:35,17843735,RCProductions-EXT pour Ariane,-79,4,13
25.07.2020 12:35:35,17843735,apzuzu6_EXT2,-80,3,4
25.07.2020 12:35:35,17843735,MonWifiEtPasLeTien,-80,3,11
25.07.2020 12:35:35,17843735,RCProductions-EXT,-80,4,13
25.07.2020 12:35:35,17843735,UPC Wi-Free,-80,5,11
25.07.2020 12:35:35,17843735,UPC5F9AF36,-81,4,11
25.07.2020 12:35:35,17843735,apzuzu6,-83,3,4
25.07.2020 12:35:35,17843735,UPCA8BF168,-83,4,6
25.07.2020 12:35:35,17843735,UPC Wi-Free,-86,5,11
25.07.2020 12:35:35,17843735,UPC Wi-Free,-86,5,1
25.07.2020 12:35:35,17843735,vcr-99345,-86,3,11
25.07.2020 12:35:35,17843735,UPC Wi-Free,-87,5,6
25.07.2020 12:35:35,17843735,UPC Wi-Free,-87,5,6
25.07.2020 12:35:35,17843735,UPC9B15B32,-87,4,6
25.07.2020 12:35:35,17843735,apzuzu6_EXT3,-89,4,4
25.07.2020 12:35:35,17843735,TvT_0004656,-90,3,2
25.07.2020 12:35:35,17843735,UPC2203812,-90,4,1
25.07.2020 12:35:35,17843735,UPCCDDC593,-90,4,1
25.07.2020 12:35:35,17843735,UPC Wi-Free,-91,5,1
25.07.2020 12:35:35,17843735,Wifi-Piermaria,-91,4,1
25.07.2020 12:35:35,17843735,UPC Wi-Free,-92,5,1
25.07.2020 12:35:35,17843735,UPC Wi-Free,-92,5,1
25.07.2020 12:35:35,17843735,UPC2069882,-92,4,1
25.07.2020 12:35:35,17843735,EDU-VD,-93,5,11
25.07.2020 12:35:43,17843743,apzuzu6_EXT,-57,3,4
25.07.2020 12:35:43,17843743,apzuzu6,-66,3,4
25.07.2020 12:35:43,17843743,apzuzu6_EXT2,-72,3,4
25.07.2020 12:35:43,17843743,RCProductions-EXT pour Ariane,-77,4,13
25.07.2020 12:35:43,17843743,RCProductions-EXT pour Yasmine,-79,4,13
25.07.2020 12:35:43,17843743,UPC Wi-Free,-79,5,1
25.07.2020 12:35:43,17843743,UPC2203812,-79,4,1
25.07.2020 12:35:43,17843743,apzuzu6_EXT3,-81,4,4
25.07.2020 12:35:43,17843743,RCProductions-EXT,-81,4,13
25.07.2020 12:35:43,17843743,TvT_0004656,-85,3,2
25.07.2020 12:35:43,17843743,UPC Wi-Free,-85,5,6
25.07.2020 12:35:43,17843743,HUAWEI-8E93,-86,3,2
